gene_id,length,HSC_1,HSC_2,CMP_1,CMP_2,CFUE_1,CFUE_2,Eryth_1,Eryth_2
ENSMUSG00000068487,424,6,0,1,0,0,0,0,0
ENSMUSG00000068506,903,0,0,0,0,0,0,0,0
ENSMUSG00000068522,1348,0,0,0,0,0,0,0,0
ENSMUSG00000068523,755.68,1199.94,1773,1067,2485,548,345,170,265
ENSMUSG00000068535,942,0,0,0,0,0,0,0,0
ENSMUSG00000068536,1938.33,0,0,0,0,0,0,0,0
ENSMUSG00000068537,339,0,0,0,0,0,0,0,0
ENSMUSG00000068547,2768,0,0,0,0,0,0,0,0
ENSMUSG00000068551,3228.51,414,383,100,220,0,28,24,30
ENSMUSG00000068566,2950,493,578,198,460,411,151,222,340
ENSMUSG00000068574,942,0,0,0,0,0,0,0,0
ENSMUSG00000068579,813,8.69,4.72,11.93,38.74,2.39,0,3.52,0
ENSMUSG00000068580,983.38,521,809,621,1824,126,38,8,3
ENSMUSG00000068587,6488,247,331,56,5,63,110,103,182
ENSMUSG00000068600,717.75,0,0,10,156,0,0,6,0
ENSMUSG00000068601,652,0,24,0,19,0,0,10,19
ENSMUSG00000068604,879,0,0,0,0,0,4.23,0,0
ENSMUSG00000068606,2838,522,356,0,0,0,0,14,0
ENSMUSG00000068614,888,0,0,0,0,0,0,1,0
ENSMUSG00000068615,2879,0,0,0,0,0,0,0,0
ENSMUSG00000068617,2494,0,0,0,0,0,0,0,0
ENSMUSG00000068629,341,0,0,0,0,0,0,0,0
ENSMUSG00000068631,378,2,1,0,3,1,0,0,0
ENSMUSG00000068638,1138,0,0,0,0,0,0,0,11
ENSMUSG00000068646,942,0,0,0,0,0,0,0,4
ENSMUSG00000068647,942,0,0,0,0,0,0,0,0
ENSMUSG00000068663,3655.57,748,1291,848,2207,230,195,70,61
ENSMUSG00000068674,333,2.38,1.24,0,4.31,0,0,0,0
ENSMUSG00000068680,2731,0,1,0,0,0,0,5,0
ENSMUSG00000068686,436,11,66,23,190,174,56,28.02,104.06
ENSMUSG00000068689,414,0,1,0,0,0,0,0,0
ENSMUSG00000068696,3450,0,0,0,0,48,0,0,0
ENSMUSG00000068697,1294,0,0,0,0,0,0,0,0
ENSMUSG00000068699,7073,0,0,0,0,0,0,0,0
ENSMUSG00000068706,571,287.33,271.21,424.29,1126.37,479.73,86.38,12.4,23.93
ENSMUSG00000068732,2799.42,2063,3182,1191,3709,1554,838,46,56
ENSMUSG00000068735,2505.33,550,1451,179,274,180,131,0,8
ENSMUSG00000068739,1450.62,3766,9258,4522,15092,4489,1921,95,224
ENSMUSG00000068740,10598,51,105,28,334,1,61,0,1
ENSMUSG00000068742,3356.37,408,646,546,1486,148,89,9,4
ENSMUSG00000068744,1185.36,553,831,448,1268,776,643,30,38
ENSMUSG00000068745,1275,0,0,0,0,0,0,0,0
ENSMUSG00000068747,4851.83,3374,4587,1453,6317,1498,684,466,596
ENSMUSG00000068748,8068,0,0,0,0,0,0,0,0
ENSMUSG00000068749,1239,2834.08,6963.8,3931,10770.29,1101.88,1082.78,207.1,238.32
ENSMUSG00000068758,1394,73,196,233,566,90,22,17,20
ENSMUSG00000068762,924.5,0,0,0,0,0,0,0,0
ENSMUSG00000068776,502,0,0,0,0,0,0,0,0
ENSMUSG00000068794,1717.33,0,0,17,42,0,0,0,0
ENSMUSG00000068798,2401,3764.36,8086.95,4292.15,11169.01,7181.24,5394.72,515.8,761
ENSMUSG00000068806,930,0,0,0,0,0,0,0,0
ENSMUSG00000068808,921,0,0,0,0,0,0,0,0
ENSMUSG00000068809,939,0,0,0,0,0,0,0,0
ENSMUSG00000068810,288,0,0,0,0,0,0,0,0
ENSMUSG00000068814,978,0,0,0,0,0,0,0,0
ENSMUSG00000068815,945,0,0,0,0,0,0,0,0
ENSMUSG00000068816,948,0,0,0,0,0,0,0,0
ENSMUSG00000068817,936,0,0,0,0,0,0,0,0
ENSMUSG00000068818,927,0,0,0,0,0,0,0,0
ENSMUSG00000068819,930,0,0,0,0,0,0,0,0
ENSMUSG00000068823,4201,20021,44157,20569,61979,10646,6169,820,1204
ENSMUSG00000068824,943,0,0,0,0,0,0,0,0
ENSMUSG00000068854,2620,406,920,253,867,1881,1284,193,263
ENSMUSG00000068855,520,5905.84,10461.69,12407.66,36293.27,52832.24,29237.47,48.93,39
ENSMUSG00000068856,1915,384.38,738.61,590.51,2533.34,201,194,146.6,203.73
ENSMUSG00000068859,656,1,0,0,7,0,1,0,0
ENSMUSG00000068860,1959,40,81,23,48,0,1,0,0
ENSMUSG00000068874,1681.14,833.96,1927,972,3708.82,1062,545,92,358
ENSMUSG00000068876,3629.75,0,0,0,0,0,0,0,0
ENSMUSG00000068877,1323,3.04,1,0,3.18,0,0,0,0
ENSMUSG00000068879,1143,0,0,0,0,0,0,0,0
ENSMUSG00000068882,1662.35,11158,27047,17578,48134,6259,3747,668.09,742.89
ENSMUSG00000068885,611,0,0,0,0,0,0,0,0
ENSMUSG00000068887,561.5,0,0,0,0,0,0,0,0
ENSMUSG00000068888,731,0,0,0,0,0,0,0,0
ENSMUSG00000068889,711,0,0,0,0,0,0,0,0
ENSMUSG00000068890,715,0,0,0,0,0,0,0,0
ENSMUSG00000068893,2867,17,0,0,0,0,25,0,8
ENSMUSG00000068917,1837.31,2010,3178,1257,5661,1457,861,86,335
ENSMUSG00000068921,1419.32,1339,2061,2020,4817.34,423,557,100,118
ENSMUSG00000068922,1880.99,720,1096,1113,2564,65,75,23.57,112.89
ENSMUSG00000068923,4275.37,228.42,493,52,171,0,18,0,4
ENSMUSG00000068940,1043,0,0,0,0,0,0,0,0
ENSMUSG00000068947,930,0,0,0,0,0,0,0,0
ENSMUSG00000068948,254,0,0,0,0,0,0,0,0
ENSMUSG00000068950,921,0,0,0,0,0,0,0,0
ENSMUSG00000068957,1364,0,0,0,37,0,0,9,0
ENSMUSG00000068959,5964,385,749,339,902,38,54,9,18
ENSMUSG00000068962,2649,110.36,199.2,26.01,300,0,0,0,0
ENSMUSG00000068964,312,0,0,0,0,14.45,0,0,0
ENSMUSG00000068966,5138.08,910,773,1034,2968,158,58,114,266
ENSMUSG00000068969,506,5,3,1.01,6,0,0,0,0
ENSMUSG00000068999,2610,0,0,0,0,0,0,0,0
ENSMUSG00000069008,1661,0,19.69,0,0,59.28,0,0,0
ENSMUSG00000069011,687,145.3,219.08,138.83,505.79,75.35,8.54,6.69,17.97
ENSMUSG00000069014,1495,599.46,1597.83,1103.74,4146.96,792.9,280.61,64.15,66.44
ENSMUSG00000069020,2161.74,410,560,556,1500,200,54,37,57
ENSMUSG00000069036,1188,0,0,0,0,0,0,0,0
ENSMUSG00000069038,330,0,0,0,0,0,0,0,0
ENSMUSG00000069041,1625,0,0,0,0,0,0,0,0
ENSMUSG00000069044,8094,0,0,0,0,0,0,0,0
ENSMUSG00000069045,4246.9,6176,8670,5245,14637,3409,2121,526,1017
ENSMUSG00000069049,1557.38,2933,5393,2610,6350,2345,1861,416,553
ENSMUSG00000069053,3711,0,0,0,0,0,0,0,0
ENSMUSG00000069072,5988.5,0,0,0,0,0,0,2,0
ENSMUSG00000069074,2123,8,0,35,0,0,0,0,0
ENSMUSG00000069080,652,0,0,0,0,0,0,0,0
ENSMUSG00000069083,1590,0,2042.68,0,44.22,9.65,0,0,0
ENSMUSG00000069085,3573,0,0,0,0,0,0,0,0
ENSMUSG00000069089,7595,1175,1948,1350,3464,504,293,89.56,115
ENSMUSG00000069094,2426.25,1941,3716,1207,4058,608,476,380,372
ENSMUSG00000069114,7414,4076,7679,1600,5940,265,87,1,42
ENSMUSG00000069117,459,18.64,25.63,108.54,203.12,0,9.03,13.34,23.15
ENSMUSG00000069118,783,0,0,0,0,0,0,0,0
ENSMUSG00000069125,395,7.94,0,0,25.06,0,0,0,0
ENSMUSG00000069132,2579,0,0,0,0,0,0,0,0
ENSMUSG00000069135,2546.36,1890.22,4304.15,2074.25,5729.24,1294,970.09,75.41,146
ENSMUSG00000069136,408,0,0,0,0,21,0,0,0
ENSMUSG00000069170,4641.15,0,0,0,0,0,0,3,0
ENSMUSG00000069171,1599,0,0,0,0,0,0,1,0
ENSMUSG00000069184,1629,178,147,318,497,77,0,0,14
ENSMUSG00000069188,208,0,0,0,0,0,0,0,0
ENSMUSG00000069189,1461,0,0,0,0,0,0,0,0
ENSMUSG00000069196,210,0,0,0,0,0,0,0,0
ENSMUSG00000069206,3252.09,825.74,1402.68,591.67,1268.41,164,122,602.5,1163.79
ENSMUSG00000069208,822,143.29,89.94,216,105.53,66,88,17,23
ENSMUSG00000069223,468.67,0,0,0,0,0,0,0,0
ENSMUSG00000069227,4194.5,0,0,0,0,0,0,0,0
ENSMUSG00000069236,1009,0,0,0,1.01,0,0.12,0,1
ENSMUSG00000069237,3664,878,1441,546,2045,534,643,126,90
ENSMUSG00000069248,937.5,0,0,0,0,0,0,0,0
ENSMUSG00000069255,1028.06,127,126,25,50,0,46,6,33
ENSMUSG00000069258,880.5,0,0,0,0,0,0,0,0
ENSMUSG00000069259,980.5,0,0,0,0,0,0,0,0
ENSMUSG00000069265,534,1400.11,1597.29,3308.37,8530.7,4979.95,3240.99,33.53,58.54
ENSMUSG00000069266,397,1176.66,868.3,1954.51,7570.89,4327.71,7063.97,35.51,55.03
ENSMUSG00000069267,620,2040.21,2172.63,4519.49,12104.28,14671.25,9158.8,222.25,326.52
ENSMUSG00000069268,461,990.01,1264.13,2138.57,6071.86,7738.03,5932.57,206.16,342.14
ENSMUSG00000069270,476,3292.64,3038.83,5094.55,16665.08,7522.9,9994.21,8.44,7.16
ENSMUSG00000069272,460,2051.26,1436.55,2791.77,10637.83,10297.83,13047.13,3.94,0
ENSMUSG00000069273,836,2642.01,2341.72,5639.3,18301.46,5164.45,3238.93,96.91,112.91
ENSMUSG00000069274,391,4981.85,3838.49,7926.13,24631.72,28602.08,30003.83,59.45,84.06
ENSMUSG00000069276,429,0,0,0,0,0,0,0,0
ENSMUSG00000069280,1086,0,0,0,0,0,0,0,0
ENSMUSG00000069289,936,0,0,0,0,0,0,0,0
ENSMUSG00000069292,1104,0,0,0,0,0,0,0,0
ENSMUSG00000069294,897,0,0,0,0,0,0,0,0
ENSMUSG00000069295,906,0,0,0,0,0,0,0,0
ENSMUSG00000069296,951,0,0,0,0,0,0,0,0
ENSMUSG00000069297,891,0,0,0,0,0,0,0,0
ENSMUSG00000069299,927,0,0,0,0,0,0,0,0
ENSMUSG00000069300,463,1375.48,1622.37,2494.01,8425.61,8162.77,5969.35,28.09,32.86
ENSMUSG00000069301,485,2153.47,3454.99,2727.91,7345.2,23516.05,15623.06,16.52,7.2
ENSMUSG00000069302,405,990.57,3278.21,51.79,3938.04,13146.91,6615.02,1.52,3.38
ENSMUSG00000069303,1256,1533.51,3345.84,2328.1,6076.04,6303.63,5843.9,0,38.97
ENSMUSG00000069305,430,3901.64,3073.82,11026.22,29216.86,12500.82,14128.16,21.66,10.62
ENSMUSG00000069306,402,6261.9,4354.54,9550.1,43444.62,16771.88,18853.5,67.24,107.21
ENSMUSG00000069307,2121,230.91,46.45,235.26,255.09,34.23,124.13,131.95,148.29
ENSMUSG00000069308,551.41,122.59,172.13,337.44,1033.05,1916.94,1590.16,8.1,15.63
ENSMUSG00000069309,393,901.47,980.41,1555.35,3435.66,6366.84,5258.08,0,0
ENSMUSG00000069310,489,1867.5,1178.49,2359.87,8198.06,6915.53,5926.05,106.03,117.48
ENSMUSG00000069315,470,0,0,0,0,0,0,0,0
ENSMUSG00000069324,1858,0,0,0,0,0,0,0,0
ENSMUSG00000069355,620.5,0,0,0,0,0,0,0,0
ENSMUSG00000069372,1472,0,0,0,0,0,0,0,0
ENSMUSG00000069376,1008,3.59,0,0,0,0,0,6.91,0
ENSMUSG00000069378,2099.5,0,0,0,0,0,0,0,0
ENSMUSG00000069379,618,9.03,4,46.03,111.91,1,1,0,0
ENSMUSG00000069385,299.5,0,0,0,0,0,0,0,0
ENSMUSG00000069390,924,0,0,0,0,0,0,0,0
ENSMUSG00000069421,1006,0,0,0,0,0,0,0,0
ENSMUSG00000069430,1052,0,0,0,0,0,0,0,0
ENSMUSG00000069439,357,0,0,0,0,0,0,0,0
ENSMUSG00000069441,5686,0,0,0,0,0,0,0,0
ENSMUSG00000069456,2923.33,0,0,0,0,0,0,0,0
ENSMUSG00000069475,66,0,0,0,0,0,0,0,0
ENSMUSG00000069476,2208.6,0,0,0,0,0,0,0,0
ENSMUSG00000069495,4697,3700,8202,3190,9760,2284,1736,187,254
ENSMUSG00000069515,1264,7.01,0,1,0,0,0,15.21,16.13
ENSMUSG00000069516,1266,30947.99,20352,4533,12113,17632,10201,10947.79,17735.87
ENSMUSG00000069518,156,0,0,0,0,0,0,0,0
ENSMUSG00000069520,3010,328,800,463,1435,249,167,45,59
ENSMUSG00000069539,3540.18,1773,3375,1843,5681,1633,545,162,164
ENSMUSG00000069540,1561,29,47,0,24,0,0,0,0
ENSMUSG00000069554,2755,8,0,0,0,0,0,0,0
ENSMUSG00000069565,1100.18,1902,5316,2825,8681,1689,948,85,85
ENSMUSG00000069581,881.86,31,57,38,21,0,0,0,0
ENSMUSG00000069582,981,0,0,0,0,0,0,0,0
ENSMUSG00000069583,671,0,0,0,0,0,0,0,0
ENSMUSG00000069584,333,0,0,0,0,0,0,0,0
ENSMUSG00000069588,2311,0,0,0,0,0,0,0,0
ENSMUSG00000069601,2013.32,40,0,57,70,0,0,0,19
ENSMUSG00000069607,852,21,0,0,2,79,33,67,7
ENSMUSG00000069609,852,0,0,0,0,0,0,0,7
ENSMUSG00000069620,321,0,0,0,0,0,0,0,0
ENSMUSG00000069622,1126,718.06,812,1075.9,2107.25,0,186.76,7.9,71.83
ENSMUSG00000069631,2114.26,582.91,925.98,553,2043.05,558,202,30,124
ENSMUSG00000069633,1694.5,85,60,60,152,0,0,35,86
ENSMUSG00000069662,4048,1173,2021,626,2828,1446,642,184,196
ENSMUSG00000069668,1047,0,0,0,0,0,0,0,0
ENSMUSG00000069670,1530.33,0,0,0,0,0,0,0,0
ENSMUSG00000069678,880.19,215,382,188,175,57,123,61,30
ENSMUSG00000069682,549.4,4395.6,15201.69,6394.29,15234.95,1438.02,446.3,107.89,251.29
ENSMUSG00000069706,1014,0,0,0,0,0,0,0,0
ENSMUSG00000069707,1044,0,0,0,0,0,0,0,0
ENSMUSG00000069708,1032,0,0,0,0,0,0,0,0
ENSMUSG00000069712,1773,0,0,0,0,0,0,0,0
ENSMUSG00000069713,1789,156,460,44,389,0,0,9,0
ENSMUSG00000069717,1145,0,0,0,0,0,0,0,0
ENSMUSG00000069718,1012,0,0,0,0,0,0,0,0
ENSMUSG00000069720,1169,0,0,0,0,0,0,0,0
ENSMUSG00000069721,1031,0,0,0,0,0,0,0,0
ENSMUSG00000069722,736,0,0,0,0,0,0,0,0
ENSMUSG00000069727,3148,286.62,626.4,231.95,1134.2,0,16.4,38,2
ENSMUSG00000069729,8260.26,6278,10591,4601,18583,1336,701,189,412
ENSMUSG00000069733,1486,0,0,0,0,0,0,0,0
ENSMUSG00000069743,3695,513,1172,502,1591,0,16,27,0
ENSMUSG00000069744,828.24,1031.73,1452.92,1349.62,2777.19,98,379.9,76.91,137
ENSMUSG00000069755,546,57,0,21,61,0,0,5,0
ENSMUSG00000069763,1767,5,0,0,20,0,0,0,0
ENSMUSG00000069769,4220.41,24331,48577,10201,26356,1093,878,74,206
ENSMUSG00000069785,575,0,0,0,0,0,0,0,0
ENSMUSG00000069792,533,384,417,82,182,0,65,32,48
ENSMUSG00000069793,4054.59,2878.44,5680.97,2817,7503.53,411,343,106.19,110
ENSMUSG00000069796,2220,0,0,0,0,0,0,0,0
ENSMUSG00000069804,2295,0,0,0,5,0,0,0,1
ENSMUSG00000069805,1444.25,105,426,103,241,109,0,14,1
ENSMUSG00000069806,2207,0,0,0,0,0,0,0,0
ENSMUSG00000069808,1879.28,80,238,25,237,0,0,25.82,5
ENSMUSG00000069814,4002,1,3,0,2,779,631,1520,1939
ENSMUSG00000069816,959.5,0,0,0,0,0,0,0,0
ENSMUSG00000069818,983.5,0,0,0,0,0,0,0,0
ENSMUSG00000069823,1086,0,0,0,0,0,0,0,0
ENSMUSG00000069824,736,0,0,0,0,0,0,0,0
ENSMUSG00000069825,2237,0,0,0,0,0,0,0,0
ENSMUSG00000069830,3767,432,608,262,569,61,32,14,7
ENSMUSG00000069833,18099,10036,12754,3918,10644,6125,2586,1175,1971
ENSMUSG00000069835,800,12,0,0,0,0,0,0,0
ENSMUSG00000069844,2245.34,844,1396,665,2416,145,53,22,35
ENSMUSG00000069855,1386,0,0,0,0,0,0,0,0
ENSMUSG00000069862,399,2.39,0,6.13,15.54,0,19.39,11.05,0
ENSMUSG00000069867,1148,0,0,0,0,0,0,0,0
ENSMUSG00000069873,2062,255,130,5,32,322,46,128,197
ENSMUSG00000069874,3459.19,1283.1,2222,236,1072,479,230.79,243.16,322.53
ENSMUSG00000069890,1821,0,0,0,0,0,0,0,0
ENSMUSG00000069892,5258.04,3961.61,4654.41,1837.57,5530.77,1574.24,915.38,424.83,730.42
ENSMUSG00000069893,3672.92,862.84,1681.06,257.62,1729.39,341.61,61.54,57.66,128.06
ENSMUSG00000069895,7526,1430,2538,1024,4256,689,493,78,51
ENSMUSG00000069899,878.98,125.21,54.41,93.14,613.97,0,2.68,13.63,19.69
ENSMUSG00000069910,2305.44,942,1994,1201,3858,2852,2839,43,120
ENSMUSG00000069911,5031,19,106,4,19,0,0,37,3
ENSMUSG00000069913,388,4,0,4,3.08,0,0,1,0
ENSMUSG00000069917,554,305.76,856.92,481.34,1411.67,889086.38,426056.46,215942.84,318256.46
ENSMUSG00000069919,561.11,47.24,133.08,232.66,365.33,116360.62,47811.54,109844.16,159020.54
ENSMUSG00000069920,2325,15,0,0,17,0,18,8.26,0
ENSMUSG00000069922,1978.5,0,0,0,0,0,0,0,0
ENSMUSG00000069925,3554,0,0,0,0,0,0,0,0
ENSMUSG00000069939,1002,0,0,3.78,55.48,0,0,12.56,0
ENSMUSG00000069962,615,0,0,0,0,0,0,0,0
ENSMUSG00000069971,1304,0,0,0,0,0,0,0,0
ENSMUSG00000069972,453,7.94,3.43,18.35,33.84,1.38,0,70.43,116.05
ENSMUSG00000069986,468,11.57,13.09,72.59,39.69,0,13.76,0,0
ENSMUSG00000069996,273,1,1,0,0,0,0,0,1
ENSMUSG00000069998,1016,0,0,0,0,0,0,0,0
ENSMUSG00000070000,1503.97,1654,3606,1463,5735,5818,3820,226,297
ENSMUSG00000070002,3085,575,689,356,1305,173,327,52,39
ENSMUSG00000070003,1474,265,587,545,1809,163,57,25,31
ENSMUSG00000070023,354,0,0,0,0,0,0,0,0
ENSMUSG00000070025,1005,0,0,24.45,19.55,13.17,0,0,3.17
ENSMUSG00000070031,1307.38,1824.82,2727.13,1075.5,2912.22,881,361.95,198.23,412.01
ENSMUSG00000070034,1980.1,3205.76,6221.84,3233.13,8914,664.77,502.13,122.39,204.87
ENSMUSG00000070044,2661,11,0,0,43,0,0,8,0
ENSMUSG00000070047,14627,17,48,8,0,0,25,0,4
ENSMUSG00000070056,6408,211,551,413,975,8632,5400,769,1225
ENSMUSG00000070063,129,358,56,281,623,2105,5395,0,0
ENSMUSG00000070065,72,0,0,0,0,0,0,0,0
ENSMUSG00000070071,74,0,0,0,0,0,0,0,0
ENSMUSG00000070072,124,0,0,0,0,0,0,0,0
ENSMUSG00000070073,75,0,0,0,0,0,0,0,0
ENSMUSG00000070074,67,0,0,0,0,0,0,0,0
ENSMUSG00000070075,84,0,0,0,0,0,0,0,0
ENSMUSG00000070076,97,0,0,0,0,0,0,0,0
ENSMUSG00000070077,86,0,0,0,0,0,0,0,0
ENSMUSG00000070078,75,0,0,0,0,0,0,0,0
ENSMUSG00000070080,91,0,0,0,0,0,0,0,0
ENSMUSG00000070081,90,0,0,0,0,0,0,0,0
ENSMUSG00000070084,128,0,0,0,0,0,0,0,0
ENSMUSG00000070099,73,0,0,0,0,0,0,0,0
ENSMUSG00000070100,65,0,0,0,0,0,0,0,0
ENSMUSG00000070101,96,0,0,0,0,0,0,0,0
ENSMUSG00000070102,82,0,0,0,0,0,0,0,0
ENSMUSG00000070103,109,0,0,0,0,0,0,0,0
ENSMUSG00000070104,67,0,0,0,0,0,0,0,0
ENSMUSG00000070105,80,0,0,0,0,0,0,0,0
ENSMUSG00000070106,75,0,0,0,0,0,0,0,0
ENSMUSG00000070107,107,0,0,0,0,0,0,0,0
ENSMUSG00000070108,92,0,0,0,0,0,0,0,0
ENSMUSG00000070109,125,0,0,0,0,0,0,0,0
ENSMUSG00000070110,79,0,0,0,0,0,0,0,0
ENSMUSG00000070111,5077,38,90,25,98,0,20,9,9
ENSMUSG00000070126,110,0,0,0,0,0,0,0,0
ENSMUSG00000070127,109,0,0,0,0,0,0,0,0
ENSMUSG00000070128,79,0,0,0,0,0,0,0,0
ENSMUSG00000070129,82,0,0,0,0,0,0,0,0
ENSMUSG00000070130,97,0,0,0,0,0,0,0,0
ENSMUSG00000070133,94,0,0,0,0,0,0,0,0
ENSMUSG00000070136,79,0,0,0,0,0,0,0,0
ENSMUSG00000070138,85,0,0,0,0,0,0,0,0
ENSMUSG00000070139,96,0,0,0,0,0,0,0,0
ENSMUSG00000070140,73,0,0,0,0,0,0,0,0
ENSMUSG00000070141,85,0,0,0,0,0,0,0,0
ENSMUSG00000070144,77,0,0,0,0,0,0,0,0
ENSMUSG00000070150,119,0,0,0,0,0,0,0,0
ENSMUSG00000070166,133,0,0,0,0,0,0,0,0
ENSMUSG00000070167,148,169,34,31,115,86,431,75,54
ENSMUSG00000070170,132,0,0,0,0,0,0,0,0
ENSMUSG00000070173,104,0,0,0,0,0,0,0,0
ENSMUSG00000070175,102,0,0,0,0,0,0,0,0
ENSMUSG00000070178,119,0,0,0,0,0,0,0,0
ENSMUSG00000070182,105,0,0,0,0,0,0,0,0
ENSMUSG00000070192,119,0,0,0,0,0,0,0,0
ENSMUSG00000070203,108,0,0,0,0,0,0,0,0
ENSMUSG00000070209,119,0,0,0,0,0,0,0,0
ENSMUSG00000070214,107,0,0,0,0,0,0,0,0
ENSMUSG00000070219,119,0,0,0,0,0,0,0,0
ENSMUSG00000070225,119,0,0,0,0,0,0,0,0
ENSMUSG00000070227,107,0,0,0,0,0,0,0,0
ENSMUSG00000070235,110,0,0,0,0,0,0,0,0
ENSMUSG00000070236,111,0,0,0,0,0,0,0,0
ENSMUSG00000070240,107,0,0,0,0,0,0,0,0
ENSMUSG00000070249,107,0,0,0,0,0,0,0,0
ENSMUSG00000070258,107,0,0,0,0,0,0,0,0
ENSMUSG00000070263,117,0,0,0,0,0,0,0,0
ENSMUSG00000070271,433,5.95,2.1,6.89,19.45,0,0,0,1
ENSMUSG00000070280,1313,0,0,0,0,0,0,0,0
ENSMUSG00000070282,2253.93,121.96,133,22,242,0,9.88,12,4
ENSMUSG00000070283,1343.93,179,402,130,319,346,20,24,59
ENSMUSG00000070284,1641.45,328,410,296,713,347,377,217.34,260.42
ENSMUSG00000070287,502,1,0,0,0,0,0,0,0
ENSMUSG00000070291,2207,27,75,26,32,0,0,0,0
ENSMUSG00000070298,2700,0,0,0,0,0,0,1,0
ENSMUSG00000070304,4562,28,0,0,0,0,3,0,33
ENSMUSG00000070305,3424,8,83,51,40,0,0,11,34
ENSMUSG00000070306,1086,0,0,0,0,0,0,0,0
ENSMUSG00000070311,949,0,0,0,0,0,0,0,0
ENSMUSG00000070313,1169,0,0,0,0,0,0,0,0
ENSMUSG00000070315,779.77,394,521,254,534,967,1301,40.72,251
ENSMUSG00000070319,1075,1531,3530,2411,7836,895,404,137,138
ENSMUSG00000070323,1739.67,0,0,0,12,0,0,11,0
ENSMUSG00000070324,1824,0,0,0,0,0,0,0,0
ENSMUSG00000070327,9434.9,15060,25349,10234,31433,19089,11155,2140,2977
ENSMUSG00000070330,1820,0,0,0,0,38,0,0,0
ENSMUSG00000070331,1746.67,0,0,0,0,0,0,0,0
ENSMUSG00000070332,1934,0,0,0,0,0,0,0,0
ENSMUSG00000070334,973,0,0,0,0,0,0,0,0
ENSMUSG00000070335,1044,0,0,0,0,0,0,0,0
ENSMUSG00000070336,2162,60,12,34,3,25,15,0,0
ENSMUSG00000070337,9219,40,21,2,1,29,0,0,0
ENSMUSG00000070342,4053.01,21,0,13,24,0,0,0,0
ENSMUSG00000070343,537,2350.36,4083.63,3080.71,6341.71,356.94,631.33,225.37,559.74
ENSMUSG00000070345,4158,0,0,8,0,0,0,0,8
ENSMUSG00000070348,3740,953,2033,831,2647,130,56,12.78,15.57
ENSMUSG00000070354,3914,402.15,528.13,183.38,1010.54,388.4,56.66,356.91,779.69
ENSMUSG00000070357,1552.5,0,0,0,0,0,0,0,0
ENSMUSG00000070360,890,0,0,0,0,0,0,0,0
ENSMUSG00000070366,1088,0,0,0,0,0,0,0,0
ENSMUSG00000070368,414,0,0,0,0,0,0,0,0
ENSMUSG00000070369,3845,32,67,19,0,351,142.71,43.91,20
ENSMUSG00000070371,848.59,21,17,31,82,0,0,0,0
ENSMUSG00000070372,3193,7528.02,12704.45,8887.81,26194.47,4198.28,3028.74,1139.64,1932.43
ENSMUSG00000070374,1078,0,0,0,0,0,0,0,0
ENSMUSG00000070375,1089,0,0,0,0,0,0,0,0
ENSMUSG00000070377,942,0,0,0,0,0,0,0,0
ENSMUSG00000070378,942,0,0,0,0,0,0,0,0
ENSMUSG00000070379,948,0,0,0,0,0,0,0,0
ENSMUSG00000070380,948,0,0,0,0,0,0,0,0
ENSMUSG00000070382,939,0,0,0,0,0,0,0,0
ENSMUSG00000070383,1097,0,0,0,0,0,0,0,0
ENSMUSG00000070385,1644.75,0,0,0,0,0,0,0,0
ENSMUSG00000070388,1708,0,0,0,0,0,0,0,0
ENSMUSG00000070390,4158.89,304,158,27,138,49,0,1,7
ENSMUSG00000070392,2956,678.35,974.12,230.35,1659.8,1682.01,1452.06,122.19,57.3
ENSMUSG00000070394,462.88,566,676,973,2970,674,959,160,342
ENSMUSG00000070402,251,0,0,0,0,0,0,0,0
ENSMUSG00000070407,4911,34,96,54,86,0,42,0,0
ENSMUSG00000070411,942,0,0,0,0,0,0,0,0
ENSMUSG00000070417,1250,0,0,14,0,0,0,0,0
ENSMUSG00000070419,1531.5,0,0,0,0,0,0,0,0
ENSMUSG00000070420,1996,309,224,176,817,0,0,7,30
ENSMUSG00000070421,2912,31,33,17,22,0,0,0,1
ENSMUSG00000070423,2915,22,0,0,18,0,0,0,0
ENSMUSG00000070424,1142.25,0,45,0,9,0,0,0,0
ENSMUSG00000070425,4727.94,100.26,239.76,40.66,137.44,33.76,52.92,0,36.44
ENSMUSG00000070426,2176.67,334,583,197,583,289,354,27,66
ENSMUSG00000070427,1400,62,84,32,75,156,41,34,0
ENSMUSG00000070436,2264,136,155,0,12,67,32,0,0
ENSMUSG00000070438,927,0,0,0,0,0,0,0,0
ENSMUSG00000070443,999,2.06,0,1.12,0,0,0,1.01,0
ENSMUSG00000070448,2494.33,0,0,0,0,0,0,0,0
ENSMUSG00000070458,2556,0,0,0,0,0,0,0,0
ENSMUSG00000070459,948,0,0,0,0,0,0,0,0
ENSMUSG00000070460,1157,0,0,0,0,0,0,0,0
ENSMUSG00000070461,3022.64,94,195,58,194,261,84,17,70
ENSMUSG00000070462,4433,343,838,323,1312,1766,1293,131,159
ENSMUSG00000070464,282,0,0,0,0,0,0,0,0
ENSMUSG00000070465,1940,0,0,0,0,0,0,0,0
ENSMUSG00000070469,2262.2,0,21,0,0,0,0,3,0
ENSMUSG00000070471,2195,0,0,0,0,0,0,0,0
ENSMUSG00000070473,1259,0,0,0,0,0,0,0,0
ENSMUSG00000070476,4541,473,648,108,964,73,73,33,49
